src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,avg_pkt_size,std_pkt_size,mean_iat,std_iat,max_iat,min_iat,fin_count,syn_count,rst_count,psh_count,ack_count,urg_count,avg_win,label
617,1017,49438.0,53.0,17.0,188.0,2.0,84.0,42.0,42.0,62.66666667,66.56074919,135.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
605,1017,42524.0,53.0,17.0,63714.0,2.0,80.0,40.0,40.0,21238.0,36701.29059,63617.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
611,893,50153.0,443.0,6.0,31345102.0,16.0,1608.0,389.0,0.0,1253804.08,5720552.709,28700000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,65535.0,BENIGN
615,1280,50349.0,443.0,6.0,48.0,2.0,0.0,0.0,0.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,1109.0,BENIGN
1029,1015,443.0,50952.0,6.0,3.0,2.0,37.0,37.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,118.0,BENIGN
989,1018,80.0,53065.0,6.0,103.0,1.0,6.0,6.0,6.0,103.0,0.0,103.0,103.0,0.0,0.0,0.0,0.0,1.0,1.0,913.0,BENIGN
612,1008,62077.0,53.0,17.0,23529.0,1.0,57.0,57.0,57.0,23529.0,0.0,23529.0,23529.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
612,1008,60993.0,53.0,17.0,94378.0,1.0,46.0,46.0,46.0,94378.0,0.0,94378.0,94378.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
606,1210,62276.0,80.0,6.0,5405958.0,3.0,12.0,6.0,0.0,1801986.0,2919765.553,5170707.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
612,1008,60452.0,53.0,17.0,23601.0,1.0,50.0,50.0,50.0,23601.0,0.0,23601.0,23601.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
612,1008,60552.0,53.0,17.0,95343.0,1.0,56.0,56.0,56.0,95343.0,0.0,95343.0,95343.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
617,2722,4220.0,80.0,6.0,5294697.0,3.0,12.0,6.0,0.0,1764899.0,3036227.496,5270806.0,135.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
614,1011,21.0,55177.0,6.0,136.0,1.0,6.0,6.0,6.0,45.33333333,15.82192572,59.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,229.0,BENIGN
609,1017,49270.0,53.0,17.0,202.0,2.0,84.0,42.0,42.0,67.33333333,110.5637071,195.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
850,1014,80.0,58174.0,6.0,41.0,1.0,0.0,0.0,0.0,41.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,1086.0,BENIGN
609,1017,32934.0,53.0,17.0,292.0,2.0,70.0,35.0,35.0,97.33333333,161.6580754,284.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
611,1977,50128.0,443.0,6.0,49.0,2.0,37.0,37.0,0.0,49.0,0.0,49.0,49.0,0.0,1.0,0.0,0.0,1.0,0.0,65535.0,BENIGN
609,1292,36337.0,80.0,6.0,82142.0,3.0,722.0,716.0,0.0,13690.33333,20851.51224,40811.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
605,1017,38439.0,53.0,17.0,253.0,2.0,56.0,28.0,28.0,84.33333333,106.265391,204.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
610,1017,9329.0,53.0,17.0,198.0,2.0,82.0,41.0,41.0,66.0,75.62407024,149.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
610,1017,40698.0,53.0,17.0,167.0,2.0,46.0,23.0,23.0,55.66666667,94.68544415,165.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
367,1019,34154.0,80.0,6.0,5511816.0,3.0,0.0,0.0,0.0,1837272.0,3181253.428,5510667.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,Web Attack ï¿½ Brute Force
616,1017,54476.0,53.0,17.0,37650.0,2.0,174.0,87.0,87.0,12550.0,21730.30943,37642.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
605,1017,49632.0,88.0,6.0,77.0,1.0,0.0,0.0,0.0,19.25,34.52897334,71.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,253.0,BENIGN
367,1019,55908.0,80.0,6.0,5971007.0,3.0,0.0,0.0,0.0,1990335.667,3446598.68,5970125.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,Web Attack ï¿½ Brute Force
610,1017,31918.0,53.0,17.0,214.0,2.0,46.0,23.0,23.0,71.33333333,38.69539163,116.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
613,964,52468.0,443.0,6.0,933968.0,11.0,574.0,201.0,0.0,49156.21053,68144.75951,189255.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
609,2709,44206.0,80.0,6.0,28772.0,1.0,0.0,0.0,0.0,28772.0,0.0,28772.0,28772.0,0.0,0.0,0.0,0.0,1.0,1.0,264.0,BENIGN
610,2923,123.0,123.0,17.0,94195.0,1.0,48.0,48.0,48.0,94195.0,0.0,94195.0,94195.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
612,1008,60464.0,53.0,17.0,71857.0,1.0,51.0,51.0,51.0,71857.0,0.0,71857.0,71857.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
616,1017,61562.0,53.0,17.0,162.0,2.0,74.0,37.0,37.0,54.0,87.46999486,155.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
1578,1022,443.0,2687.0,6.0,4.0,2.0,37.0,31.0,6.0,4.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,62.0,BENIGN
608,1017,37584.0,53.0,17.0,32278.0,2.0,68.0,34.0,34.0,10759.33333,18590.69169,32226.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
615,603,50903.0,443.0,6.0,95243.0,1.0,0.0,0.0,0.0,95243.0,0.0,95243.0,95243.0,0.0,0.0,0.0,0.0,1.0,1.0,304.0,BENIGN
610,724,38485.0,443.0,6.0,116195339.0,21.0,2252.0,1617.0,0.0,2979367.667,4531143.055,10000000.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
609,1127,43713.0,443.0,6.0,85456.0,1.0,0.0,0.0,0.0,85456.0,0.0,85456.0,85456.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
607,1017,52323.0,53.0,17.0,47108.0,4.0,144.0,36.0,36.0,9421.6,14192.90366,31928.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
613,1786,52017.0,80.0,6.0,60786377.0,10.0,1074.0,1026.0,0.0,3199283.0,4743973.281,10000000.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
609,1017,34971.0,53.0,17.0,187.0,2.0,104.0,52.0,52.0,62.33333333,101.9035492,180.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
610,1017,56323.0,53.0,17.0,48086.0,2.0,104.0,52.0,52.0,16028.66667,27639.49819,47944.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
610,2080,44414.0,443.0,6.0,60806050.0,14.0,949.0,665.0,0.0,2533585.417,4411361.73,10000000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
606,919,63057.0,80.0,6.0,48.0,2.0,12.0,6.0,6.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,256.0,BENIGN
614,661,80.0,34292.0,6.0,5289199.0,2.0,0.0,0.0,0.0,1763066.333,3052960.112,5288321.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
616,1017,50982.0,53.0,17.0,47187.0,2.0,60.0,30.0,30.0,15729.0,27238.231,47181.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
609,1505,58905.0,443.0,6.0,138.0,2.0,0.0,0.0,0.0,138.0,0.0,138.0,138.0,0.0,0.0,0.0,0.0,1.0,0.0,428.0,BENIGN
299,1015,443.0,49264.0,6.0,4.0,3.0,37.0,37.0,0.0,2.0,1.414213562,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0,BENIGN
612,1008,61329.0,53.0,17.0,30677.0,1.0,45.0,45.0,45.0,30677.0,0.0,30677.0,30677.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
367,1019,50920.0,80.0,6.0,5693820.0,3.0,0.0,0.0,0.0,1897940.0,3286562.096,5692935.0,96.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,Web Attack ï¿½ Brute Force
606,1222,62377.0,443.0,6.0,5105036.0,7.0,352.0,202.0,0.0,364645.4286,1305344.899,4898878.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
607,882,55011.0,80.0,6.0,48530.0,3.0,443.0,437.0,0.0,8088.333333,11815.14941,23338.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
608,2764,42734.0,443.0,6.0,5638142.0,9.0,589.0,342.0,0.0,402724.4286,1471942.736,5516633.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
605,1017,23181.0,53.0,17.0,182.0,2.0,64.0,32.0,32.0,60.66666667,99.01683359,175.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
610,2472,60988.0,80.0,6.0,119751880.0,18.0,2955.0,629.0,0.0,3991729.333,4881690.758,10000000.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,229.0,BENIGN
607,1674,55431.0,80.0,6.0,3.0,2.0,12.0,6.0,6.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,256.0,BENIGN
617,514,1936.0,80.0,6.0,114559.0,3.0,282.0,276.0,0.0,19093.16667,26335.04986,67460.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
616,1017,63362.0,53.0,17.0,179.0,2.0,78.0,39.0,39.0,59.66666667,63.31139971,128.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
605,677,55318.0,443.0,6.0,140566.0,10.0,502.0,198.0,0.0,8268.588235,14129.70769,36528.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
606,1197,62328.0,443.0,6.0,84.0,2.0,12.0,6.0,6.0,84.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,1.0,0.0,253.0,BENIGN
612,1008,62064.0,53.0,17.0,23056.0,1.0,53.0,53.0,53.0,23056.0,0.0,23056.0,23056.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
613,1017,64809.0,53.0,17.0,48551.0,4.0,136.0,34.0,34.0,9710.2,14450.21317,32289.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
608,1447,53854.0,443.0,6.0,5231845.0,9.0,405.0,202.0,0.0,435987.0833,1447015.749,5030317.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
606,2979,59729.0,443.0,6.0,154.0,3.0,58.0,46.0,6.0,77.0,5.656854249,81.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,251.0,BENIGN
607,1031,54702.0,443.0,6.0,118056247.0,58.0,1595.0,517.0,0.0,843258.9071,7007937.326,58900000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
614,1014,17171.0,33941.0,6.0,67.0,3.0,0.0,0.0,0.0,33.5,43.13351365,64.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,395.0,BENIGN
617,1144,3585.0,80.0,6.0,5163142.0,5.0,874.0,474.0,0.0,573682.4444,1583577.151,4793281.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
612,1008,62231.0,53.0,17.0,70780.0,1.0,74.0,74.0,74.0,70780.0,0.0,70780.0,70780.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
813,1015,443.0,50044.0,6.0,30.0,1.0,0.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,357.0,BENIGN
1060,1014,443.0,48036.0,6.0,44.0,1.0,0.0,0.0,0.0,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,1.0,1.0,122.0,BENIGN
605,769,39296.0,443.0,6.0,116896.0,10.0,499.0,195.0,0.0,6876.235294,14147.68739,36940.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
617,1553,2846.0,443.0,6.0,115628511.0,23.0,746.0,294.0,0.0,2513663.283,4309998.419,10000000.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
605,1647,53298.0,80.0,6.0,62978.0,1.0,0.0,0.0,0.0,62978.0,0.0,62978.0,62978.0,0.0,0.0,0.0,0.0,1.0,1.0,256.0,BENIGN
607,1017,50352.0,53.0,17.0,137.0,2.0,66.0,33.0,33.0,45.66666667,43.54690957,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
613,1017,55552.0,53.0,17.0,83162.0,4.0,120.0,30.0,30.0,16632.4,24097.16987,52727.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
607,1017,60257.0,53.0,17.0,290.0,2.0,72.0,36.0,36.0,96.66666667,125.300971,239.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
607,1017,53823.0,53.0,17.0,166.0,2.0,102.0,51.0,51.0,55.33333333,56.35896853,115.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
608,882,53934.0,80.0,6.0,5793.0,2.0,0.0,0.0,0.0,5793.0,0.0,5793.0,5793.0,0.0,0.0,0.0,0.0,1.0,0.0,242.0,BENIGN
612,1008,60705.0,53.0,17.0,107693.0,1.0,49.0,49.0,49.0,107693.0,0.0,107693.0,107693.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
644,1022,443.0,4771.0,6.0,4.0,2.0,43.0,37.0,6.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,40958.0,BENIGN
606,2244,60190.0,443.0,6.0,117197505.0,22.0,4005.0,1772.0,0.0,2790416.786,4430682.927,10000000.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
614,661,80.0,55442.0,6.0,736.0,1.0,0.0,0.0,0.0,736.0,0.0,736.0,736.0,0.0,0.0,0.0,0.0,1.0,1.0,227.0,BENIGN
451,1012,80.0,59888.0,6.0,69.0,1.0,0.0,0.0,0.0,69.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,1.0,1.0,357.0,BENIGN
606,1557,61553.0,443.0,6.0,117369170.0,24.0,834.0,366.0,0.0,2608203.778,4316456.856,10000000.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
612,1008,60816.0,53.0,17.0,63403.0,1.0,58.0,58.0,58.0,63403.0,0.0,63403.0,63403.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
605,1017,44262.0,88.0,6.0,77.0,1.0,0.0,0.0,0.0,19.25,34.52897334,71.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,253.0,BENIGN
608,1704,41540.0,443.0,6.0,255738.0,7.0,496.0,190.0,0.0,15983.625,38525.15455,154722.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
614,661,80.0,35348.0,6.0,578.0,1.0,0.0,0.0,0.0,578.0,0.0,578.0,578.0,0.0,0.0,0.0,0.0,1.0,1.0,227.0,BENIGN
184,1018,443.0,52402.0,6.0,822.0,2.0,12.0,6.0,6.0,822.0,0.0,822.0,822.0,0.0,0.0,0.0,0.0,1.0,0.0,17515.0,BENIGN
617,1655,2036.0,80.0,6.0,18894695.0,8.0,890.0,430.0,0.0,1574557.917,3451251.303,10000000.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
249,1018,443.0,52784.0,6.0,33.0,1.0,6.0,6.0,6.0,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,BENIGN
605,1409,41894.0,443.0,6.0,6045522.0,5.0,123.0,46.0,0.0,1209104.4,2681941.002,6006623.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,986.0,BENIGN
605,2889,52122.0,443.0,6.0,355653.0,6.0,1424.0,856.0,0.0,29637.75,50378.86664,112947.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
605,2620,57168.0,443.0,6.0,35344245.0,93.0,6965.0,751.0,0.0,176721.225,1223522.189,10200000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
612,1008,62094.0,53.0,17.0,23363.0,1.0,56.0,56.0,56.0,23363.0,0.0,23363.0,23363.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
610,564,35078.0,443.0,6.0,116202830.0,24.0,3119.0,1333.0,0.0,2582285.111,4349111.982,10000000.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
610,1705,45371.0,443.0,6.0,49.0,2.0,12.0,6.0,6.0,49.0,0.0,49.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
612,1008,62200.0,53.0,17.0,49526.0,1.0,42.0,42.0,42.0,49526.0,0.0,49526.0,49526.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
610,345,123.0,123.0,17.0,66086957.0,7.0,336.0,48.0,48.0,5083612.077,15300000.0,55900000.0,86737.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
613,1017,51025.0,53.0,17.0,177.0,2.0,70.0,35.0,35.0,59.0,96.13012015,170.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
610,1017,15701.0,53.0,17.0,149.0,2.0,46.0,23.0,23.0,49.66666667,85.16063253,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
461,1020,443.0,57385.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,340.0,BENIGN
614,1017,47514.0,3268.0,6.0,49.0,2.0,0.0,0.0,0.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,322.0,BENIGN
367,1019,33136.0,80.0,6.0,5180017.0,3.0,0.0,0.0,0.0,1726672.333,2989922.123,5179137.0,135.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,Web Attack ï¿½ XSS
613,1017,53968.0,53.0,17.0,23839.0,2.0,68.0,34.0,34.0,7946.333333,13758.25691,23833.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
612,1008,61330.0,53.0,17.0,62739.0,1.0,48.0,48.0,48.0,62739.0,0.0,62739.0,62739.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
605,1017,25380.0,53.0,17.0,48915.0,2.0,68.0,34.0,34.0,16305.0,28196.06368,48863.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
613,1017,53369.0,53.0,17.0,156.0,2.0,86.0,43.0,43.0,52.0,84.00595217,149.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
611,1669,50264.0,80.0,6.0,1065.0,3.0,0.0,0.0,0.0,532.5,748.8260813,1062.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,65480.0,BENIGN
614,1009,21.0,39122.0,6.0,1.0,2.0,14.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,227.0,BENIGN
605,688,56100.0,443.0,6.0,138574.0,12.0,814.0,242.0,0.0,6298.818182,12622.79493,36495.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
612,1008,61895.0,53.0,17.0,24313.0,1.0,42.0,42.0,42.0,24313.0,0.0,24313.0,24313.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
613,1655,49785.0,80.0,6.0,46.0,2.0,12.0,6.0,6.0,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,256.0,BENIGN
616,407,52318.0,80.0,6.0,6059525.0,3.0,12.0,6.0,0.0,2019841.667,3398382.115,5943384.0,82.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
617,1017,59885.0,53.0,17.0,151.0,2.0,70.0,35.0,35.0,50.33333333,80.25168742,143.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
607,1017,52083.0,53.0,17.0,202.0,2.0,78.0,39.0,39.0,67.33333333,33.50124376,106.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
617,1019,4888.0,22.0,6.0,164.0,1.0,6.0,6.0,6.0,164.0,0.0,164.0,164.0,0.0,0.0,0.0,0.0,1.0,1.0,256.0,BENIGN
263,1011,80.0,51339.0,6.0,46.0,1.0,6.0,6.0,6.0,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,BENIGN
617,1019,3655.0,21.0,6.0,148336.0,18.0,200.0,43.0,0.0,3531.809524,13080.05928,67027.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
612,1008,62026.0,53.0,17.0,470.0,1.0,46.0,46.0,46.0,470.0,0.0,470.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
610,1411,49011.0,80.0,6.0,5862371.0,3.0,0.0,0.0,0.0,1954123.667,3352963.408,5825735.0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
607,1017,61111.0,53.0,17.0,204.0,2.0,64.0,32.0,32.0,68.0,76.29547824,152.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
609,715,44040.0,443.0,6.0,5476280.0,7.0,635.0,517.0,0.0,547628.0,1676178.103,5317581.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
609,748,60711.0,80.0,6.0,115920161.0,16.0,437.0,437.0,0.0,3997246.931,4878988.917,10000000.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
467,1015,443.0,49331.0,6.0,45.0,1.0,0.0,0.0,0.0,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,362.0,BENIGN
607,911,53048.0,443.0,6.0,116132914.0,22.0,1273.0,460.0,0.0,2832510.098,4463276.336,10000000.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
1034,1021,443.0,51992.0,6.0,200.0,3.0,83.0,46.0,6.0,66.66666667,81.44527815,160.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,136.0,BENIGN
114,1021,443.0,50302.0,6.0,321797.0,4.0,49.0,31.0,6.0,107265.6667,152525.3756,281872.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1013.0,BENIGN
617,756,4086.0,443.0,6.0,63263164.0,7.0,187.0,46.0,6.0,7907895.5,20500000.0,58600000.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,257.0,BENIGN
995,1014,443.0,43882.0,6.0,53.0,2.0,31.0,31.0,0.0,26.5,31.81980515,49.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,972.0,BENIGN
613,1017,57605.0,53.0,17.0,342.0,2.0,130.0,65.0,65.0,114.0,154.0,290.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
607,923,54758.0,80.0,6.0,55422258.0,7.0,42.0,6.0,6.0,4618521.5,4978086.878,10000000.0,33025.0,0.0,0.0,0.0,0.0,1.0,0.0,253.0,BENIGN
608,2510,40678.0,80.0,6.0,10668333.0,5.0,512.0,512.0,0.0,1185370.333,3308487.975,10000000.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
1471,1010,80.0,62959.0,6.0,15623.0,2.0,6.0,6.0,0.0,15623.0,0.0,15623.0,15623.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0,BENIGN
610,2949,50210.0,443.0,6.0,28294.0,1.0,0.0,0.0,0.0,28294.0,0.0,28294.0,28294.0,0.0,0.0,0.0,0.0,1.0,1.0,440.0,BENIGN
617,2680,3049.0,443.0,6.0,15020805.0,14.0,2767.0,826.0,0.0,600832.2,1999607.938,9804586.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
611,1017,57352.0,53.0,17.0,108145.0,2.0,72.0,36.0,36.0,36048.33333,62432.34871,108139.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
614,1017,47763.0,53.0,17.0,179.0,2.0,64.0,32.0,32.0,59.66666667,97.28480525,172.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
913,1021,443.0,50221.0,6.0,3345.0,3.0,43.0,31.0,6.0,1115.0,1913.925547,3325.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,983.0,BENIGN
617,570,3928.0,80.0,6.0,266797.0,3.0,609.0,603.0,0.0,44466.16667,56636.65323,142054.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
616,786,50244.0,443.0,6.0,813464.0,10.0,551.0,194.0,0.0,45192.44444,97902.40515,415469.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
610,1017,5596.0,53.0,17.0,218.0,2.0,58.0,29.0,29.0,72.66666667,42.72391992,122.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
605,1017,35168.0,53.0,17.0,31259.0,2.0,94.0,47.0,47.0,10419.66667,18042.19591,31253.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
613,2593,49421.0,443.0,6.0,165.0,3.0,65.0,53.0,6.0,82.5,48.7903679,117.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,64240.0,BENIGN
605,1017,63330.0,53.0,17.0,169.0,2.0,70.0,35.0,35.0,56.33333333,89.81276821,160.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
307,1011,80.0,50720.0,6.0,104.0,1.0,6.0,6.0,6.0,104.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,1.0,1.0,58.0,BENIGN
612,1008,62055.0,53.0,17.0,7371667.0,2.0,101.0,54.0,47.0,2457222.333,4129641.546,7225401.0,25243.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
610,1017,25906.0,53.0,17.0,193.0,2.0,70.0,35.0,35.0,64.33333333,107.0996421,188.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
613,1017,52127.0,53.0,17.0,152.0,2.0,70.0,35.0,35.0,50.66666667,80.82903769,144.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
614,1017,23444.0,53.0,17.0,161.0,2.0,102.0,51.0,51.0,53.66666667,89.48929172,157.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
